Time (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),B_North (nT),B_East (nT),B_Down (nT),RollTorque (Nm),PitchTorque (Nm),YawTorque (Nm),OmegaX (rad/s),OmegaY (rad/s),OmegaZ (rad/s),Power (Watt)
15310,-1.194141797578812,4.177483190729086,-5.138394460773882,-0.007559723031383783,-0.0005107752148489919,0.0013426319342013957,1.2642159864679868e-05,-2.6136494077287816e-07,-4.5303898959033837e-05,-1.5339017540874593e-05,-6.682750762241395e-06,-8.6562667786332e-06,0.1019574478725191,0.05038573854851098,0.2019574478725213,3.454306064114374
15320,-1.2696594945646267,4.172103067109432,-5.1246322924998315,-0.007543652100876597,-0.0005652380494063867,0.001409772003147822,1.2710890856755542e-05,-1.768574511367578e-07,-4.52287469487233e-05,-1.0844994899195102e-05,6.291163325538558e-06,-1.0844994899195102e-05,0.10182479309214483,0.050370667730858416,0.20182479309214704,3.7582553171580684
15330,-1.3450115577489064,4.166178670707908,-5.1101996296193555,-0.007526596620356099,-0.0006196285941488798,0.0014767294003003454,1.2783803305292217e-05,-9.293791876629949e-08,-4.5147662321043374e-05,-2.40330986643087e-06,-1.3024920918552685e-05,-1.5428230784983553e-05,0.10180455133038295,0.0503359380672068,0.20180455133038516,2.8066800099702895
15340,-1.420188152320668,4.159710759720941,-5.095098342468675,-0.007508558748722417,-0.0006739397908441399,0.001543495405768962,1.2860800317228623e-05,-9.649457310701343e-09,-4.506065566477373e-05,-1.0954650814522117e-05,-1.5929976544889254e-05,-4.9753257303671375e-06,0.10169468351706948,0.050229722399475124,0.20169468351707165,3.180092833952594
15350,-1.4951794656896773,4.152700162883152,-5.079330388468116,-0.007489540771189334,-0.0007281645902297183,0.0016100613228028165,1.2941781741498302e-05,7.296732630224826e-08,-4.496773835672887e-05,-6.802415625036127e-06,9.578604865045748e-06,-1.6381020490081875e-05,0.10157256691561863,0.05027784239468593,0.20157256691562078,4.418209901314302
15360,-1.5699757087484933,4.145147779373313,-5.06289781188531,-0.0074695450990638875,-0.0007822959528828193,0.0016764184788726733,1.3026644495488167e-05,1.548743567726433e-07,-4.4868922560150044e-05,-1.7828251299629698e-06,-1.1250526418466986e-05,-1.3033351548429956e-05,0.10156975145301596,0.05018229305100954,0.2015697514530181,2.5083112636593397
15370,-1.6445671171322416,4.137054578711602,-5.045802743587562,-0.00744857426951208,-0.0008363268500903609,0.0017425582267524106,1.311528288665543e-05,2.3603610107510176e-07,-4.4764221222981496e-05,-1.515115986809957e-05,4.0114950927516384e-06,-1.1139664775347932e-05,0.10144023339698065,0.05011343158052588,0.20144023339698272,4.515534715648697
15380,-1.718943952475973,4.128421600648153,-5.0280474007834215,-0.00742663094531064,-0.0008902502647192691,0.0018084719455994539,1.3207588927604165e-05,3.16419565661487e-07,-4.465364807603256e-05,3.9505129929088225e-06,-1.011120065751819e-05,-1.4061713650427012e-05,0.10136757128021942,0.050152054334492074,0.2013675712802215,3.2361476358166006
15390,-1.7930965036694735,4.119249955042901,-5.009634086753452,-0.0074037179145847705,-0.0009440591920869503,0.001874151042034074,1.3303452643101894e-05,3.959942811104333e-07,-4.453721763102504e-05,-1.6129596959653507e-05,-8.404825389247263e-06,-7.724771570406244e-06,0.10132037494619349,0.05003620298195292,0.20132037494619556,3.5050535736142394
15400,-1.8670150881093779,4.109540821736732,-4.990565190570203,-0.0073798380905318265,-0.000997746640831885,0.0019395869512174712,1.3402762367700627e-05,4.747322751712158e-07,-4.4414945178527166e-05,-1.5640127304915e-05,5.5121994177544635e-06,-1.0127927887160536e-05,0.10118580340638365,0.05001021784078365,0.2011858034063857,4.069145521843696
15410,-1.9406900529484505,4.099295450413911,-4.970843186807422,-0.007354994511130843,-0.0010513056337842813,0.002004771137928554,1.3505405032809557e-05,5.526080351893187e-07,-4.42868467857747e-05,-5.602486779558979e-07,-1.3276318628209313e-05,-1.3836567306165213e-05,0.10115448659884808,0.05001669863773092,0.2011544865988501,2.6959719909988604
15420,-2.0141117763418905,4.088515160455817,-4.9504706352384975,-0.0073291903388378555,-0.0011047292088367253,0.0020696950976393366,1.3611266442247542e-05,6.295984609247791e-07,-4.415293929437859e-05,-1.028650692985961e-05,-1.028650692985961e-05,-6.702586832534415e-06,0.10107114834941062,0.04990973849291328,0.20107114834941264,2.607155622624907
15430,-2.0872706686905205,4.077201340785958,-4.929450180524156,-0.007302428860266934,-0.0011580104198147666,0.0021343503575888593,1.3720231535479656e-05,7.056828087833004e-07,-4.401324031792145e-05,-6.786327015440362e-06,8.186653289133664e-06,-1.4972980304574026e-05,0.10095062005850083,0.0499389761444597,0.20095062005850287,4.3974562107762925
15440,-2.16015717388071,4.065355449706303,-4.907784551889432,-0.007274713485856883,-0.001211142337347367,0.0021987284778555416,1.3832184637910146e-05,7.808426284755829e-07,-4.386776823944204e-05,-1.940598164942587e-06,-1.2414221363336312e-05,-1.43548195282789e-05,0.10094017367050678,0.04988688243753053,0.20094017367050887,2.4726714269993955
15450,-2.232761770520899,4.05297901472488,-4.885476562789915,-0.007246047749523512,-0.001264118049737145,0.0022628210524278693,1.3947009697764578e-05,8.550616931038207e-07,-4.371654220880935e-05,-1.3014472108338323e-05,-5.071834553653035e-06,-5.071834553653035e-06,0.10082415419840408,0.049799989986211435,0.2008241541984062,4.201779175598418
15460,-2.3050749731745657,4.040073632374705,-4.862529110567304,-0.00721643530829743,-0.001316930663830348,0.0023266197102733283,1.4064590509243315e-05,9.283259236473347e-07,-4.355958213998615e-05,1.4626556794941245e-06,1.4626556794941245e-06,-1.5413379475489453e-05,0.1007210709153086,0.049860237664016115,0.20072107091531072,3.8314392012986884
15470,-2.377087333589505,4.026640968023984,-4.838945176094283,-0.007185879941947283,-0.0013695733058864687,0.00239011611640547,1.418481092176724e-05,1.0006233087836133e-06,-4.3396908708183566e-05,-1.551206199114795e-05,-1.0160307252899356e-05,-5.3517547382485915e-06,0.10069885499088546,0.04975608870486296,0.20069885499088758,3.3689838930725426
15480,-2.4487894419232648,4.012682755677644,-4.814727823408732,-0.00715438555258838,-0.0014220391224474384,0.00245330197294902,1.430755503526317e-05,1.071943820937685e-06,-4.322854334690643e-05,-1.535092489768299e-05,4.6964744186511e-06,-1.0654450479031891e-05,0.10056555620588621,0.04970480019959661,0.20056555620588834,4.478461875382724
15490,-2.5201719279645927,3.998200797770157,-4.789880199337295,-0.0071219561642766145,-0.00147432128120631,0.002516169020202906,1.4432707381551013e-05,1.1422793294038458e-06,-4.3054508244890914e-05,2.3314913031109833e-06,-1.097678662201182e-05,-1.097678662201182e-05,0.10051587158743835,0.04973125415872736,0.2005158715874405,2.3271667343082707
15500,-2.591225462350751,3.9831969649496943,-4.764405533108338,-0.007088595922587643,-0.001526412971875356,0.0025787090377011133,1.4560153091996433e-05,1.2116235113300902e-06,-4.287482634293489e-05,-1.4718586223024454e-05,-7.459956551806595e-06,-7.258629671217859e-06,0.10045723573859024,0.049620741201751244,0.20045723573859237,3.178185693478616
15510,-2.661940757780549,3.967673195853592,-4.738307135954296,-0.007054309094181245,-0.0015783074070534909,0.0026409138452712384,1.468977805168267e-05,1.2799717612988889e-06,-4.268952133062153e-05,-9.841953481939151e-06,6.3985694974652725e-06,-9.841953481939151e-06,0.10033234321146643,0.049611437643573446,0.20033234321146856,4.108274434838099
15520,-2.732308570222942,3.9516314968751547,-4.711588400703462,-0.007019100066350775,-0.0016299978230929324,0.002702775304090639,1.4821469040432529e-05,1.3473211001791255e-06,-4.2498617642937506e-05,-9.275324384240177e-07,-1.286956328321541e-05,-1.3797095721639426e-05,0.10031530981186915,0.04960194669031317,0.2003153098118713,2.7810792286751744
15530,-2.802319700121055,3.9350739419217904,-4.684252801361214,-0.006982973346557694,-0.0016814774809650178,0.0027642853177400556,1.495511386107747e-05,1.4136700838642556e-06,-4.2302140456786104e-05,-9.886469372202272e-06,-9.886469372202272e-06,-5.097079336404934e-06,0.10022435238330239,0.049502416429310137,0.2002243523833046,3.6417826888205207
15540,-2.8719649935914715,3.9180026721644907,-4.656303892680723,-0.006945933561951049,-0.0017327396671250734,0.0028254358332545746,1.5090601455425606e-05,1.479018712452e-06,-4.210011568739629e-05,-6.024261329900418e-06,8.77057492331406e-06,-1.4794836253214478e-05,0.10010563302062342,0.04954124539682117,0.20010563302062562,4.312137654875654
15550,-2.9412353436186454,3.900419895778676,-4.627745309723173,-0.006907985458871906,-0.0017837776943762514,0.00288621884217183,1.5227822008424566e-05,1.5433683403617697e-06,-4.189256998462858e-05,-1.4071175753217882e-06,-1.157577514193476e-05,-1.2982892717256548e-05,0.10010458525389321,0.04947246319921943,0.2001045852538954,2.8476591699608838
15560,-3.010121691244279,3.882327887676403,-4.598580767407503,-0.006869133902342626,-0.001834584902732233,0.002946626381577294,1.5366667041050082e-05,1.606721587828639e-06,-4.1679530729178716e-05,-1.318108145387577e-05,4.309206893992848e-06,-8.871874559882925e-06,0.09998330380628828,0.04939316872278709,0.19998330380629048,4.586420392915473
15570,-3.07861502675152,3.8637289892299456,-4.568814060049709,-0.006829383875540949,-0.0018851546602786987,0.0030066505351465387,1.5507029492476646e-05,1.6690822541570217e-06,-4.1461026028679444e-05,1.4487347782794573e-06,1.4487347782794573e-06,-1.4209265986609512e-05,0.09990090741248517,0.0494470715759281,0.19990090741248734,2.945285238204219
15580,-3.1467063908438218,3.844625607986779,-4.538449060891751,-0.006788740479258835,-0.0019354803640334653,0.003066283434184328,1.564880379210451e-05,1.7304552330643145e-06,-4.1237084713702414e-05,-1.4875128649585945e-05,-9.29194484818232e-06,-5.583183801403625e-06,0.099878630708461,0.04934605468481718,0.19987863070846323,3.5003859817845013
15590,-3.2143868758183167,3.8250202173759593,-4.507489721620083,-0.006747208931345963,-0.0019855554408051835,0.003125517258660417,1.579188592202716e-05,1.7908464303945403e-06,-4.1007736333659684e-05,-1.4643861016848157e-05,4.703067905109596e-06,-9.94079311173856e-06,0.09975485728410742,0.04931442215460549,0.19975485728410963,3.9433333879533605
15600,-3.281647626733544,3.8049153564059317,-4.475940071873828,-0.006704794566137914,-0.0020353733480504895,0.003184344238241897,1.593617347052797e-05,1.8502626844350059e-06,-4.07730111526072e-05,1.7353463555481945e-06,-1.0365392204793624e-05,-1.0365392204793624e-05,0.09971250888056443,0.04934187861262952,0.19971250888056666,2.7309912934085814
15610,-3.3484798425713924,3.7843136293537665,-4.443804218742667,-0.006661502833868893,-0.0020849275747295034,0.003242756653321974,1.6081565677192128e-05,1.908711689025223e-06,-4.053294014495014e-05,-1.3612803332286412e-05,-6.777083725823711e-06,-6.835719606462701e-06,0.09964354386445914,0.04923902499655066,0.1996435438644614,2.6065653070232195
15620,-3.414874777393076,3.7632177054458613,-4.411086346254443,-0.00661733930006902,-0.0021342116421595595,0.0033007468360450056,1.6227963470213854e-05,1.9662019196069014e-06,-4.028755499105154e-05,-9.311957792309373e-06,6.18592137948959e-06,-9.311957792309373e-06,0.09952434692003151,0.04923051772634686,0.19952434692003376,4.392335333816529
15630,-3.480823741489022,3.7416303185301016,-4.377790714852544,-0.0065723096449461,-0.002183219104867055,0.003358307171327673,1.637526949646756e-05,2.0227425623269303e-06,-4.0036888072745416e-05,-1.0648490158397705e-06,-1.205639990400297e-05,-1.3121248919842741e-05,0.09951343353727929,0.04921215878635564,0.1995134335372815,2.523535401681434
15640,-3.5463181025224917,3.7195542667395234,-4.343921660863093,-0.006526419662751841,-0.0022319435514373074,0.0034154300978761266,1.652338814489709e-05,2.0783434462716425e-06,-3.978097246875474e-05,-9.243649099701837e-06,-9.243649099701837e-06,-4.768247693305097e-06,0.0994315311719415,0.04911713108685854,0.19943153117194373,4.131394016695504
15650,-3.6113492866667816,3.69699241214748,-4.309483595951978,-0.006479675261132476,-0.002280378605362291,0.0034721081091989544,1.6672225563760174e-05,2.1330149788804307e-06,-3.951984195001582e-05,-5.8057774547134085e-06,8.165879101293077e-06,-1.3971656556006486e-05,0.09932391229589192,0.049161097724801164,0.19932391229589416,3.965450191714252
15660,-3.6759087797358587,3.6739476804143494,-4.274481006571782,-0.006432082460463754,-0.0023285179258861364,0.003528333754615821,1.6821689672244983e-05,2.186768084559816e-06,-3.9253530974910116e-05,-1.5559251232653623e-06,-1.0727318944599288e-05,-1.228324406786465e-05,0.0993210426429374,0.04909657765145115,0.19932104264293962,3.267062158985948
15670,-3.739988128308266,3.6504230604257915,-4.238918453398657,-0.006383647393170273,-0.0023763552088482756,0.003584099640261617,1.6971690166954278e-05,2.239614146495109e-06,-3.898207468440382e-05,-1.2221492628299024e-05,3.749514290369303e-06,-8.47197833792972e-06,0.09921453244710199,0.04902263080792953,0.19921453244710421,4.563932530295123
15680,-3.803578940844143,3.626421603922592,-4.202800570759158,-0.006334376303029095,-0.0024238841875241007,0.0036393984300859593,1.7122138523730003e-05,2.291564951635935e-06,-3.8705508897097466e-05,1.1457471998239383e-06,1.1457471998239383e-06,-1.3458791822391217e-05,0.09913612738627132,0.049070178651793306,0.1991361273862736,2.243142575406907
15690,-3.8666728887952,3.6019464251221116,-4.166132066047126,-0.006284275544457649,-0.002471098633463008,0.0036942228468478814,1.7272947995266685e-05,2.3426326388136017e-06,-3.842387010418537e-05,-1.3934107056265536e-05,-8.553564042005128e-06,-5.380543014260407e-06,0.09911297487158881,0.04897820053193846,0.19911297487159105,3.3771396259297646
15700,-3.9292617077074974,3.577000700331364,-4.128917719130638,-0.00623335158178587,-0.0025179923573236994,0.003748565673105549,1.7424033604938244e-05,2.392829649932821e-06,-3.8137195464327054e-05,-1.3575695832784538e-05,3.881672321143464e-06,-9.694023511641074e-06,0.09899485423999761,0.04894182597253201,0.19899485423999985,3.8558415201853404
15710,-3.991337198316865,3.5515876675517606,-4.091162381749089,-0.0061816109885125675,-0.0025645592097066202,0.00380241975220083,1.7575312137237464e-05,2.4421686841669498e-06,-3.784552279843058e-05,1.6030942951496323e-06,-9.756101649232537e-06,-9.756101649232537e-06,0.09894861026453834,0.04896316762874844,0.19894861026454058,2.824176175216101
15720,-4.05289122763681,3.5257106260755413,-4.0528709769004525,-0.006129060446545997,-0.0026107930819833764,0.003855777989238558,1.7726702125203392e-05,2.490662655075132e-06,-3.754889058435023e-05,-1.30433324994087e-05,-6.122855888043733e-06,-6.920476611364966e-06,0.0988935829969915,0.048868905175733536,0.19889358299699375,3.103321844254968
15730,-4.113915730038743,3.499372936073931,-4.0140484982187825,-0.006075706745428617,-0.002656687907123019,0.003908633352060309,1.7878123835186677e-05,2.5383246505505174e-06,-3.724733795149853e-05,-8.847580197672076e-06,4.972800871482299e-06,-8.847580197672076e-06,0.09878533252822477,0.04886125786625259,0.19878533252822705,4.428716986609864
15740,-4.174402708324383,3.4725780181770443,-3.9747000093419973,-0.006021556781546035,-0.0027022376605150447,0.0039609788722125205,1.80294992492797e-05,2.5851678955018356e-06,-3.6940904675374106e-05,-1.3295312342850234e-06,-1.0943441053422693e-05,-1.2272972287707716e-05,0.09876254895320753,0.0488510646606664,0.19876254895320986,2.2891562102880103
15750,-4.234344234790162,3.4453293530455857,-3.9348306432700118,-0.0059666175573201185,-0.002747436360788977,0.00401280764590879,1.818075204571433e-05,2.631205717164904e-06,-3.662963117200683e-05,-8.432780503357027e-06,-8.432780503357027e-06,-5.605647392100566e-06,0.09867988299833257,0.048767052385960505,0.19867988299833492,4.327785783775
15760,-4.293732452283494,3.41763048093436,-3.894445601713283,-0.005910896180386264,-0.002792278070630392,0.004064112834986146,1.8331807577507892e-05,2.676451512936811e-06,-3.631355849232062e-05,-6.209837473293843e-06,6.585029247958917e-06,-1.2794866721252761e-05,0.09857705947742867,0.04878331398041121,0.19857705947743098,3.711320690195155
15770,-4.352559575250724,3.3894850012476496,-3.85355015443182,-0.00585439986275485,-0.002836756897593233,0.00411488766785515,1.8482592849615923e-05,2.7209187206226677e-06,-3.599272831641581e-05,-2.3680790801237657e-06,-9.794713308067044e-06,-1.216279238819081e-05,0.09856784263688495,0.048732853356758525,0.19856784263688726,3.4013498471561565
15780,-4.410817890776626,3.3608965720864865,-3.8121496385647227,-0.005797135919956865,-0.002880866994908285,0.00416512544044362,1.8633036494829456e-05,2.7646207909833913e-06,-3.5667182947771714e-05,-1.0389936373586306e-05,-4.8312220006927296e-06,-4.8312220006927296e-06,0.09847555471461754,0.04866116407876331,0.1984755547146199,4.483236960966895
